Time,FL0_ang,FL1_ang,FL2_ang,FR0_ang,FR1_ang,FR2_ang,RL0_ang,RL1_ang,RL2_ang,RR0_ang,RR1_ang,RR2_ang
7.19,-0.0138776677536271,0.86374965659608,-1.7904174112314,0.11447237316469,0.843253251583613,-1.72744183088652,-0.0952284819827403,0.737908295338383,-1.58907936154995,0.214803740423123,0.861069161308867,-1.72668450601579
7.195,-0.0129690179426495,0.866896454340573,-1.80890854459889,0.114568521312346,0.84649819547507,-1.72648309380003,-0.0961878626840456,0.740245765669421,-1.58856413950771,0.217327936220668,0.868013539977523,-1.75054118654537
7.2,-0.011957670161696,0.87014817950566,-1.82757179465189,0.114548197380181,0.849982897354143,-1.72586796082436,-0.0967485759182028,0.742731890728727,-1.58860049493874,0.219668069815368,0.875168182222249,-1.77444749499811
7.205,-0.0109287078243265,0.874222702445767,-1.84666876567533,0.114531924425753,0.853542280184017,-1.72555745986569,-0.0970079083304633,0.745120168750163,-1.58879307177164,0.22143946910781,0.882763091973664,-1.79806357270659
7.21,-0.0101123657548629,0.87947164819617,-1.8675930756579,0.114797127827623,0.857538767105437,-1.72551825347775,-0.0973308927471214,0.747959156615374,-1.5889053748605,0.223031746009679,0.891682502852116,-1.82387878410944
7.215,-0.00960789932453219,0.885505625695039,-1.88979689660948,0.115085017418966,0.862022381038143,-1.72552990837814,-0.0977165376587248,0.751776880761744,-1.58915062156701,0.224781921092372,0.901434690354085,-1.85170399158048
7.22,-0.00936603171903249,0.891343929019246,-1.91098692709036,0.115153473632985,0.866769285420349,-1.72569115696809,-0.0983056846902968,0.756069543965635,-1.58961650831926,0.226712882428324,0.910845091072503,-1.87833732727958
7.225,-0.00928189941588335,0.896869671163827,-1.93151703040875,0.115144253941251,0.871565634033525,-1.72580782901497,-0.0994014100670595,0.76063114056761,-1.59032217512,0.228889262584114,0.920032951930307,-1.90422409608265
7.23,-0.00928914584219456,0.902551956696327,-1.9525388161284,0.115104115968496,0.876211132094004,-1.72590592004989,-0.100735249021842,0.765263565858482,-1.59138090535277,0.231087577262327,0.929227512390206,-1.93143019779515
7.235,-0.00930833991575293,0.908168373038436,-1.97330755918514,0.114983081636921,0.880682054403716,-1.72614337818523,-0.102015428473229,0.769664526340851,-1.59270152411672,0.233378811059594,0.938076714459187,-1.95854500156625
7.24,-0.00924621365791119,0.913052496553464,-1.99191677231111,0.11470121647596,0.8845608713069,-1.72635351406565,-0.1031244444051,0.773421791410712,-1.59404759992663,0.235802682552497,0.946026122979799,-1.98231496817422
7.245,-0.00906059621294999,0.917603182752476,-2.00942871229614,0.114108966172321,0.888090012332416,-1.72662074442698,-0.104259518103816,0.776803477213101,-1.59542645655343,0.238351784918645,0.953653122078851,-2.0045398944796
7.25,-0.00876851314179518,0.922110513351334,-2.02655310762485,0.113157655972876,0.891284518988566,-1.72697095301069,-0.105296800298892,0.779826888373568,-1.59691435012886,0.240830568383094,0.96094951816517,-2.02603739021715
7.255,-0.00834981426781306,0.926373061606776,-2.04292335523413,0.112015326229233,0.894086473180414,-1.72720989450838,-0.106095955499082,0.782727430152561,-1.59852141125598,0.242912217032231,0.967541785056306,-2.04606793647128
7.26,-0.00790756479504433,0.930185282656121,-2.05840293444684,0.110994641376394,0.896856742927528,-1.72746380024187,-0.10668776014459,0.785797810370944,-1.60005656599893,0.244526902820316,0.973412252686044,-2.06467635202574
7.265,-0.00748918751103037,0.933578333720955,-2.07348576687885,0.110217409119088,0.899983056820682,-1.72780955450619,-0.107081965960523,0.789224578517632,-1.60133697389217,0.245864347424664,0.978803803377215,-2.08278529027268
7.27,-0.00706457013503676,0.936161613662313,-2.08657469669027,0.109635010492131,0.902872140872048,-1.72811093084349,-0.10730391962266,0.79245712757947,-1.60245575972132,0.24694074996985,0.983037054021069,-2.09858016514676
7.275,-0.00668410025682906,0.937713258079981,-2.09683465825313,0.109252261244683,0.905156034661337,-1.72820527324865,-0.107418913925373,0.795262503243269,-1.60352576430851,0.247686582708553,0.985903246873759,-2.11086894225853
7.28,-0.00642645763893678,0.938353593845299,-2.10515858988143,0.109108108282089,0.907232724933494,-1.72822304582568,-0.107411395970107,0.797868347939383,-1.60452023946749,0.248182363918062,0.987811216089074,-2.12054672685972
7.285,-0.00631684474137353,0.938166437993019,-2.11141331872791,0.109146040504386,0.909319445377024,-1.72820336995825,-0.107251923133513,0.800331854339706,-1.6052940611831,0.248460606255465,0.988707666617718,-2.12761221637803
7.29,-0.00634104423914611,0.937237585229257,-2.1154607636545,0.109276026929352,0.911294099235445,-1.72813986840551,-0.106991947088492,0.802644581007399,-1.60576923387332,0.24850235935844,0.988612834106435,-2.13220754119291
7.295,-0.0064980028896311,0.93550976959125,-2.11742667152346,0.1094608545271,0.913159826023634,-1.72807371881766,-0.106641541590986,0.804620936138685,-1.6060147485733,0.248371104287547,0.987418454258941,-2.13426989741658
7.3,-0.00673678414348331,0.932735843649876,-2.11732308761241,0.109667934907308,0.915157116581721,-1.72799689452775,-0.106245824070592,0.806520993197778,-1.60605765632918,0.248139120856419,0.984873062671786,-2.13350646978407
7.305,-0.00701997371302206,0.928878638853998,-2.11469370493226,0.109903902870038,0.917263646070972,-1.72782329341169,-0.105897486649557,0.808575579020332,-1.60606982357429,0.247878727325246,0.980723461712297,-2.12968867070915
7.31,-0.00722530697092764,0.924784087252597,-2.10971667199063,0.110105870455832,0.91919848686724,-1.72778283155098,-0.105686898155469,0.810341309543225,-1.60604209324824,0.247723602292187,0.975570502239744,-2.12350831112678
7.315,-0.00722583648535131,0.920168976242464,-2.10255133152662,0.11022675709394,0.920959544402521,-1.72769749469975,-0.10558763778971,0.811931485400167,-1.60601960980528,0.247576539189272,0.969784491475548,-2.11507230208027
7.32,-0.00707695740225503,0.914548628119256,-2.09344544536947,0.110313793670574,0.922690034127064,-1.72763946718792,-0.105559580028057,0.8133600728083,-1.6059534145911,0.247195425759117,0.963388616248,-2.10466357762179
7.325,-0.00690003143239527,0.907902173181319,-2.08254231157188,0.110379759967327,0.924446894086503,-1.7276456508663,-0.105576810438598,0.81465594996981,-1.60583897166487,0.246432629389794,0.956115242697734,-2.09305845832648
7.33,-0.00672314001401042,0.900157175732634,-2.06990608674372,0.110387578698485,0.926223563880442,-1.72764630541158,-0.105659995628822,0.816096894503028,-1.60578577829166,0.245402495365738,0.947679095464059,-2.08040985479229
7.335,-0.00645562682841725,0.891578080130884,-2.05584381301855,0.110276074841308,0.927840734166794,-1.72778378894542,-0.105808597788802,0.817314154815939,-1.60574933801783,0.244458776393089,0.938277127001537,-2.06580762089785
7.34,-0.00601609051568254,0.882068391712823,-2.04032007915767,0.110002163825907,0.929432525797596,-1.72787060399996,-0.106058289101333,0.818334216681193,-1.60568148983907,0.24366303470573,0.928020081685563,-2.04851567114754
7.345,-0.00545993176058809,0.871101063834532,-2.02214357792523,0.109600763887943,0.931216240582144,-1.72781580595938,-0.106460276644567,0.819433001508286,-1.60563029892364,0.242830108346106,0.916454654405064,-2.02816221243216
7.35,-0.00505208909520632,0.859844992645593,-2.0027472332473,0.109176023385584,0.933038349048792,-1.72777681604992,-0.106728784127065,0.820379669531409,-1.60561337471008,0.241985292283642,0.904512104753161,-2.00692054941459
7.355,-0.00478936274923381,0.849080298665446,-1.98369340572472,0.108711764845513,0.934877571846254,-1.72771146648245,-0.106824625584986,0.821398522191719,-1.60562143325806,0.241145690911764,0.893086228223844,-1.98636450466865
7.36,-0.00455652537201801,0.838041684904871,-1.96364325082821,0.10816275381044,0.936843563047138,-1.72763983751928,-0.106998004355685,0.822821024839114,-1.60563561702812,0.240290552853293,0.881361668681334,-1.96515616581741
7.365,-0.00434183405294756,0.826809143025401,-1.9427548759877,0.107581447570855,0.938760573671632,-1.72760305119856,-0.107196051884523,0.824487900573969,-1.6056945829262,0.239398519752611,0.869131273180671,-1.94342212833483
7.37,-0.00410602121368507,0.81537491823261,-1.92124935788121,0.106959371843198,0.940657725203004,-1.72748075284976,-0.107372910334235,0.826389938630766,-1.60579783331385,0.238388851326294,0.856274680166413,-1.92119705057188
7.375,-0.00384465463791906,0.803630812205746,-1.89915371631132,0.106325452184976,0.942591434087795,-1.7273766122525,-0.10755649369861,0.828470682785223,-1.60591474834853,0.237302128730973,0.843125180781482,-1.8986495218412
7.38,-0.00341780763213186,0.79055675375289,-1.874802995699,0.105563644747607,0.944804344452257,-1.72730523341751,-0.107810821249209,0.830706799778617,-1.60604063893071,0.23613465446251,0.828989981558292,-1.87426244080662
7.385,-0.00283033843831603,0.777038787459818,-1.84988716764409,0.104710534819759,0.94711715101317,-1.72720484210408,-0.108133117765088,0.832831156712468,-1.60618162678325,0.234861579601743,0.814748829729072,-1.84947752900396
7.39,-0.00222626227157426,0.764349769727043,-1.82695749459614,0.103875541308412,0.949205488847958,-1.7271063881728,-0.108570400100764,0.834709549188254,-1.60633091572101,0.233552968323501,0.801542229430297,-1.82647749772572
7.395,-0.00168405365620991,0.752090078453829,-1.80504545870618,0.102948372504597,0.951217079520746,-1.72696304658615,-0.109130171310043,0.836572245650937,-1.60649273222919,0.232267308404872,0.78860097047231,-1.80446119619561
7.4,-0.00119617720649504,0.741353147775349,-1.78368985918239,0.101871760202677,0.953205038389899,-1.72685591722155,-0.109747931315125,0.838355871468866,-1.60671075118175,0.230985334607718,0.775871568835212,-1.78281019888659
7.405,-0.000485754235486191,0.732945465391614,-1.76545270213959,0.100618566030856,0.955250522968563,-1.72662215314496,-0.11049476980399,0.840226617188207,-1.60698050507718,0.229641776208542,0.763407860981455,-1.76177206547375
7.41,0.000885344681170439,0.725667006850035,-1.75219974742401,0.09924026568967,0.957194533164532,-1.72639168996037,-0.111482511091754,0.842308394006473,-1.60726747191919,0.228063969127399,0.751067773581353,-1.74182134786648
7.415,0.00260777216394508,0.719210010232258,-1.74282014546932,0.0976427878213246,0.95899077857306,-1.72618640374922,-0.112955910032584,0.844560110937508,-1.60756998399235,0.225989012126112,0.73876095993727,-1.72232517066115
7.42,0.0038074546146893,0.715319692187066,-1.73705496847891,0.0955761702108558,0.960482916428225,-1.72574564204947,-0.114974770316677,0.84643027256179,-1.60775814269407,0.223308670083972,0.727133596357638,-1.70340327198836
7.425,0.00414196606725454,0.713491363830695,-1.73390986708175,0.0931673041990514,0.961898941732024,-1.72484378150758,-0.116817812081101,0.848145345021718,-1.60785521707119,0.220137038665526,0.717634731215212,-1.6882634324747
7.43,0.00383052486192123,0.71143287316636,-1.73166376270374,0.0904926122786043,0.962291541269092,-1.72314331855723,-0.118917495905827,0.849985721384472,-1.60799298518249,0.216446121267525,0.710276601231352,-1.67844879135524
7.435,0.00330401788285551,0.707677846130268,-1.72880629693732,0.0864331333792768,0.961008484846872,-1.71994286325836,-0.121364266371488,0.852139947476419,-1.60865107661376,0.212140898039443,0.703896386613304,-1.67197113443963
7.44,0.00298841210937398,0.702580445850267,-1.72538645859633,0.0817391498465644,0.95837169912835,-1.71476647572488,-0.124724203306417,0.853713583721124,-1.6093100588059,0.206991570877431,0.697895903858617,-1.66776775876097
7.445,0.0028857012598962,0.701801273201553,-1.71962792335141,0.0764062943754125,0.954732816509886,-1.71048199084305,-0.128762447027974,0.851848602907753,-1.60863641705902,0.204980591892588,0.696444099434006,-1.66162639489618
7.45,0.00132865548246726,0.707165792332728,-1.71059235557258,0.0728679435749399,0.950367919332154,-1.71129393878637,-0.129333229769221,0.84789112096573,-1.61224196504497,0.20584839938085,0.703560840181118,-1.64887417042171
7.455,-0.00171050807585352,0.711167914842717,-1.70553765061623,0.0738014411888229,0.947920712056446,-1.71647195881685,-0.126227493458473,0.845535619298161,-1.62146084125261,0.204971496851052,0.710339064127953,-1.63487379262149
7.46,-0.00484427022681595,0.71246949866643,-1.70567840535847,0.0766525062355032,0.948536330584844,-1.7234083642321,-0.123035085156023,0.84518811058836,-1.63149091501709,0.201297264408692,0.711795182247214,-1.62497559573
7.465,-0.00871271394836119,0.71449605381084,-1.70493164628572,0.0800441227536284,0.951430500086906,-1.73173189670086,-0.119960344681151,0.847031284402526,-1.64172471947759,0.198418853156068,0.712417089954642,-1.61641958170214
7.47,-0.0126073107557477,0.716288232446409,-1.70232934031111,0.0829824241540714,0.954801555273066,-1.74087375806129,-0.117640986282255,0.850200015088536,-1.65067710743245,0.197032458119432,0.712331196051118,-1.60919765077258
7.475,-0.0159287134142253,0.71778655028061,-1.69844117782541,0.0857539471529512,0.95692695208978,-1.75103871889086,-0.116042848127981,0.853474388243179,-1.65940007370181,0.195376980086993,0.712845401295544,-1.60392578128762
7.48,-0.018926855335762,0.718830278470877,-1.69477593038098,0.088789229695989,0.958865168832028,-1.76210973185306,-0.11487697445312,0.85658430696054,-1.67056933398887,0.193865662948847,0.713700602788115,-1.59982691948648
7.485,-0.0215094644367523,0.720524518231023,-1.69208099138057,0.0920636452638752,0.961734203431279,-1.77427010597555,-0.11417923325038,0.860032726011039,-1.68505301088686,0.193047272986931,0.714827469085222,-1.59660534979144
7.49,-0.0235747904441171,0.723138775971671,-1.68937899483132,0.0952284609654393,0.965509274361886,-1.78899579540712,-0.113486112998287,0.864210263762389,-1.70223556502339,0.192764462740881,0.716251376605537,-1.59463048823055
7.495,-0.0252284436108176,0.725908786699594,-1.68636898487675,0.0980116515648036,0.969559824596953,-1.8069869623182,-0.112650466947088,0.869835732143034,-1.72228004130335,0.192477354482117,0.719111032330428,-1.59365956145911
7.5,-0.0269340293983802,0.728735895620568,-1.68356618400898,0.100493918388365,0.974159196761893,-1.82752990686092,-0.112069955848887,0.877278549303864,-1.74562575742317,0.192221615662679,0.723087232106236,-1.59327488614525
7.505,-0.0290630978243607,0.731675164890987,-1.68106386674978,0.102750557485625,0.979210174833666,-1.84838844511868,-0.111882884499153,0.885226570209587,-1.7696112714458,0.192235381013711,0.727094266918542,-1.59337758418312
7.51,-0.0314382438785166,0.73476975596893,-1.67895021740424,0.104985028072152,0.984690181093794,-1.86864317972475,-0.111921738985603,0.893162384620356,-1.79316767221936,0.192143140513641,0.731078802346104,-1.59382209379323
7.515,-0.0339633830493528,0.737978516391149,-1.67696411179343,0.107617339385484,0.990701166199586,-1.88922352424606,-0.111990864246488,0.901382265598366,-1.81739545063216,0.191512026219714,0.735159006585082,-1.59437176620171
7.52,-0.0365967577260681,0.741119154590561,-1.67532773605743,0.11052816430777,0.996913153991474,-1.91037583777864,-0.112048774594701,0.90952075987159,-1.84153659492849,0.19035675811441,0.739110499144431,-1.59484574343927
7.525,-0.039251663675227,0.744152074995521,-1.67426623553667,0.113554433814045,1.00317651972517,-1.93233343286085,-0.11192226613228,0.917558618698703,-1.86549058794394,0.188797708915009,0.742971667068476,-1.59527988333976
7.53,-0.0418325457908948,0.7470677695481,-1.67375970283433,0.116658418489815,1.00938899993035,-1.95436801829797,-0.111566273398899,0.925513645388382,-1.88930228703367,0.187160265692526,0.746647925147038,-1.59566789997207
7.535,-0.0442823041474811,0.750153816497989,-1.67359253773989,0.11991486388589,1.01592745876379,-1.97717876991351,-0.111015988310123,0.933686537940175,-1.91402671423631,0.18554183206092,0.750256523741792,-1.59610181972315
7.54,-0.0463966243395905,0.753323404966976,-1.67361071252065,0.123104877456772,1.02247057406156,-2.00036073856924,-0.110499755793826,0.941797355521739,-1.93865776935404,0.184131744033953,0.75354285700233,-1.59659004559197
7.545,-0.0478620886551059,0.756270609672786,-1.67370847874707,0.125730735869196,1.02809049170725,-2.02158877461293,-0.110236022799525,0.949069799713975,-1.96065792088029,0.183112884414785,0.756145239862434,-1.59702741483703
7.55,-0.0488609619623549,0.759027423566125,-1.67382133778066,0.127813597715204,1.03292173652709,-2.04058755804164,-0.110100740414436,0.955549640491807,-1.98058494320727,0.182287480642506,0.758181519707806,-1.59745335086126
7.555,-0.0495954724802186,0.761691770512736,-1.6739893621764,0.129425883302507,1.03732725791896,-2.05791487030355,-0.109890291013476,0.961311104968332,-1.99895713373246,0.181537338960439,0.759625715778299,-1.59774456341537
7.56,-0.0502022463686057,0.764281969532169,-1.67424344194421,0.130616930483693,1.04115543432797,-2.07379698311474,-0.109530491120675,0.966357786931604,-2.01548708278777,0.180875861547112,0.760797386523286,-1.59788410325288
7.565,-0.0508207541044822,0.766826980049876,-1.67464434197445,0.131640950060754,1.04431835166146,-2.08841218745263,-0.109008270041398,0.970681548474041,-2.03025369342333,0.180285456001474,0.76195810135806,-1.59793582219814
7.57,-0.0514147165897085,0.769541966364934,-1.67519845171837,0.1325635071843,1.04676562804919,-2.1017906714534,-0.108382525453159,0.974229617468568,-2.04340754042618,0.179766836000076,0.763279706330624,-1.59795547805474
7.575,-0.0519394715339153,0.772451310975922,-1.67598672769518,0.133336286878987,1.04834228131555,-2.11382229708187,-0.107697327825766,0.976998585832921,-2.05534291590781,0.179282932702806,0.764736897033494,-1.59796709432458
7.58,-0.0525136964745512,0.775202092245712,-1.67709100397605,0.133901793331571,1.04894263110705,-2.12301125412558,-0.106919040683054,0.978542512732355,-2.06460943953041,0.178929368692178,0.765970377306282,-1.59795390996272
7.585,-0.0529822925025013,0.778036912291906,-1.67816964949674,0.134211622295025,1.04856896005401,-2.12904346402752,-0.106185079988066,0.978795118279538,-2.07053168621629,0.178778005333124,0.767491027337386,-1.59790513234008
7.59,-0.0533674681987829,0.781118595501588,-1.67898637715323,0.134311124682426,1.04705115780114,-2.13255836929167,-0.105496132063918,0.978013020951493,-2.07401709001176,0.178718543721727,0.769639250666884,-1.59788091775174
7.595,-0.0538096342035656,0.784067276736285,-1.67970007549387,0.134260174030708,1.04425842579224,-2.13367252702562,-0.104728809585663,0.976419470697752,-2.07529222547321,0.1786833600217,0.771890275713458,-1.59785854844478
7.6,-0.0543350341126455,0.78710035303951,-1.6804418916154,0.134141268449969,1.04025754766979,-2.13256068835489,-0.10380375555021,0.974053461639907,-2.07442685617526,0.178497697843214,0.774306094247702,-1.59782316346131
7.605,-0.0549865240450657,0.790507378167347,-1.68119333028555,0.133929925909685,1.03535956951066,-2.12931936881571,-0.102704698957031,0.970781836524167,-2.07142834684759,0.178205159854141,0.777227448014255,-1.59771177331646
7.61,-0.0557238830316447,0.794108751869546,-1.68186756610893,0.133600652484051,1.02963798166821,-2.12388368952991,-0.101529574066258,0.966449515767257,-2.0663729964568,0.177930734389992,0.780594267702474,-1.59758690277734
7.615,-0.0565265201174699,0.798069732364669,-1.68255621966764,0.133093228495088,1.0222485856703,-2.11493079896997,-0.100160142360241,0.960109661232195,-2.05799894193114,0.177676669056005,0.784613803725094,-1.59753171309419
7.62,-0.0573362088172022,0.802046935795395,-1.68315631824948,0.13250759679947,1.01391183044559,-2.10362647769342,-0.0986606523347111,0.952620705775263,-2.04747202737122,0.177471071744387,0.788591604469864,-1.59748525218166
7.625,-0.0579713861416847,0.805979832792713,-1.68343601479171,0.131872756373084,1.00508867251106,-2.09114359893772,-0.0972635131428424,0.944759732628047,-2.0360196722838,0.17736980423057,0.792411454824194,-1.59744785595242
7.63,-0.0584407763637301,0.810143093968258,-1.68354194759066,0.131036940464332,0.995160586989827,-2.07695573031412,-0.0958597040129666,0.935960100313916,-2.02357239422477,0.177363166411797,0.796573559261726,-1.59744075451079
7.635,-0.0588439681050871,0.814308661469252,-1.68358772354133,0.129959879530976,0.984353227432053,-2.06135709182477,-0.0943624243837237,0.926273354236914,-2.00998543379535,0.177353656291962,0.800873665859996,-1.59745862483978
7.64,-0.0592100287041322,0.818689827272195,-1.68362493077617,0.128700534006066,0.972808725806669,-2.0442780646335,-0.092804968001367,0.915729637904519,-1.99449540885359,0.177324888573511,0.805442679009545,-1.59745862483978
7.645,-0.0595023822139047,0.823268531411544,-1.68365768717235,0.127401483673489,0.960928773187817,-2.025821644165,-0.0912278199849649,0.904755998114728,-1.97768216515529,0.17730376412884,0.810354345079609,-1.59745153425363
7.65,-0.0597422030427147,0.827981073726947,-1.68368096351624,0.125994067492006,0.948487853627324,-2.00581692501868,-0.0897618974470595,0.893407836351101,-1.95962388887897,0.17728099822998,0.815446099337452,-1.59747476577759
7.655,-0.0599124677002313,0.833163797933477,-1.6836728811264,0.124436047086893,0.93406124265984,-1.98271223351651,-0.0885129440491816,0.880727118198147,-1.93900198719311,0.17728099822998,0.820858164846199,-1.59750685877745
7.66,-0.0599667597547534,0.838584637453565,-1.68367630061696,0.122975898884292,0.918607567156336,-1.95787921179936,-0.0873621921647049,0.867327789543508,-1.91718951147728,0.177298249246463,0.826321328930252,-1.59754154968616
7.665,-0.0599408446269999,0.843799696402766,-1.68368785183073,0.121625369271667,0.904147581987181,-1.93424280991405,-0.0862907055528737,0.854492793072724,-1.89634634402737,0.177360605402815,0.831498359493595,-1.59757050930482
7.67,-0.0598313618619912,0.848920233887107,-1.68371556227619,0.120187102301249,0.890078560583992,-1.91078135467671,-0.0853803127760287,0.841564171853061,-1.87545805236468,0.177504596692578,0.836688109081657,-1.59758780002594
7.675,-0.0596543287579843,0.854075105406764,-1.68374333538089,0.11860540142689,0.876053355209057,-1.88677406490394,-0.0845927512791107,0.828342952728838,-1.85413262886308,0.177693997762748,0.841762518963686,-1.59760173170107
7.68,-0.0594896526926676,0.859277514522916,-1.68377238409529,0.116904985291136,0.862176821471722,-1.86235509814573,-0.0838299565616291,0.814937270349936,-1.83260963639439,0.177928385928554,0.846666774252738,-1.59761330626826
7.685,-0.0593344136939294,0.864493834430404,-1.68382364578495,0.11525776355267,0.848800982213884,-1.8382038962478,-0.0830741172969361,0.801635325772404,-1.81133613130945,0.178170676057692,0.851471503338709,-1.59762458869386
7.69,-0.0592350855636551,0.87018755617144,-1.68391460468496,0.113499937525246,0.83423349172894,-1.81220277916516,-0.0822373395026266,0.787085705804868,-1.78811512077426,0.178406297995719,0.856661976022584,-1.59763624668121
7.695,-0.0591365023951423,0.875855321665736,-1.68403951560424,0.111670724874194,0.819531688063645,-1.78651730638306,-0.0814680933779783,0.77255980328379,-1.76474062631446,0.178664783597997,0.861938416984869,-1.5976166634492
7.7,-0.0589684883646516,0.881059518759907,-1.68424038786239,0.110036969984718,0.806866847931129,-1.76372483666019,-0.0808409176446044,0.759434798844931,-1.74354566689201,0.178926389833464,0.86678577774656,-1.5975901003669
7.705,-0.0587814691597429,0.886129618435071,-1.68460315991303,0.108212701501976,0.797249347919047,-1.74581314697068,-0.0802034275694688,0.746992965578265,-1.72356422220066,0.179165463942796,0.871354998612459,-1.5975542508726
7.71,-0.0586086771153675,0.891438926026945,-1.68520221767594,0.105886928058482,0.791360012039376,-1.7331749149459,-0.0794085757640575,0.734672976648054,-1.70309238026178,0.179488605966217,0.875890233959075,-1.59745634117623
7.715,-0.0582881561218028,0.897329003495709,-1.68600387017093,0.103344538320997,0.789446384586492,-1.72424402307884,-0.0782427570554252,0.722022250372425,-1.68292512326343,0.180008170880475,0.880714285308944,-1.59716511898973
7.72,-0.0580019906639991,0.902894253520308,-1.68697268501805,0.101360750256877,0.790972090162009,-1.71936085428059,-0.0768554633459608,0.710501537620559,-1.66545828639323,0.18051732461455,0.884947052576557,-1.59648421169408
7.725,-0.0578362224915499,0.907722668300966,-1.68818944633676,0.100225161737339,0.794304405434833,-1.71683884110397,-0.0754579143984771,0.700237388707028,-1.64849403884286,0.180194739096818,0.888299736783986,-1.59455875544963
7.73,-0.0571542921022527,0.911985816363407,-1.6895103747305,0.100073291099306,0.798098713647479,-1.71499679365941,-0.0741799539067841,0.692606997954087,-1.63389665324172,0.178533279207759,0.891024089323496,-1.59101397346871
7.735,-0.0558689096206102,0.915414855413904,-1.69022196305891,0.100430276462814,0.801607573841334,-1.71299362248475,-0.0728688103928269,0.688077116833334,-1.62379327691129,0.176033262645548,0.893032600258057,-1.5862188685772
7.74,-0.0546933886464901,0.918009685923153,-1.69013787520225,0.100648933551787,0.804226955456176,-1.71110580743561,-0.0714587122928567,0.685971456534243,-1.61746442142631,0.173763173976362,0.89373907643958,-1.58061500612514
7.745,-0.0529577243968145,0.917884066161835,-1.69013862683926,0.100789745977695,0.808055246055625,-1.7086290831875,-0.0716329790054921,0.686355723369022,-1.61256022034037,0.172941140097396,0.890910251807269,-1.57637199968299
7.75,-0.0505706971821902,0.91398946473505,-1.69324082556193,0.101752583502105,0.81357028807877,-1.70476314909799,-0.0747841408249398,0.689365924521849,-1.60755288903438,0.173319288537967,0.884939274625307,-1.57811466933569
7.755,-0.0484750157590365,0.91031768094261,-1.69988413943159,0.103151836275261,0.818036137653726,-1.70136369225912,-0.0801010781607397,0.693427112424837,-1.60109204201909,0.174529788344768,0.880382141700848,-1.58480996090557
7.76,-0.0466641291949667,0.909165934950914,-1.70735655239293,0.104098748061174,0.820501433549047,-1.69918105610462,-0.0859535755578623,0.696410329239362,-1.59324892641484,0.17648356277372,0.879337352976852,-1.59251449729537
7.765,-0.0450148741672717,0.910442226343028,-1.71684305828944,0.104475003896114,0.821109657227695,-1.69787728889051,-0.0913684752281226,0.695879168026673,-1.58462329241948,0.178490298706442,0.880522346892626,-1.60184946677758
7.77,-0.0439796263001773,0.91213176655982,-1.72500546901179,0.1044136457998,0.821451797549313,-1.69709179895313,-0.0947820804021695,0.694349285071879,-1.57907973786653,0.179953051141263,0.881955792935715,-1.60925258984252
7.775,-0.0428247310825467,0.914590606101703,-1.73747208410345,0.10378848977691,0.822665552223986,-1.69626720697201,-0.0982833594979474,0.692805708480573,-1.57330086218071,0.182073490952906,0.884712954568087,-1.6200141229751
7.78,-0.0420794578868756,0.917104623735982,-1.74977508559846,0.102893390734661,0.824343357520042,-1.69561398514019,-0.100410467060892,0.692369060993251,-1.56934624773554,0.18419116803079,0.888199500541629,-1.63254102001017
7.785,-0.0416944782442728,0.92049679503199,-1.76481270248646,0.102039914430555,0.826746364102089,-1.69490972022334,-0.101851441593656,0.693339466539665,-1.56646265049922,0.186366599032993,0.892956650091427,-1.6508934652966
7.79,-0.0412562826128733,0.92392913608229,-1.78245215930742,0.101473247871095,0.829377633197935,-1.6942674305545,-0.102839442593489,0.694974862559151,-1.56444377125185,0.188783858212612,0.898473264021651,-1.67248460939559
7.795,-0.0405416383076778,0.926879845346224,-1.80040434497641,0.100865911156996,0.832452082070115,-1.69393970568685,-0.104142540945794,0.697147677649928,-1.56305877114152,0.191661823835329,0.904507343263636,-1.69398428533167
7.8,-0.0397215291705857,0.930329520799388,-1.81965652037911,0.100061633808302,0.83610882194602,-1.69364442242166,-0.105806914324449,0.699769743978251,-1.56217354674795,0.194649605446276,0.911815614828027,-1.71702570674233
7.805,-0.0391324956392214,0.934206263522838,-1.83839883194743,0.0993970638499503,0.839862247470667,-1.69346718232231,-0.107214549209517,0.702333599644857,-1.56194142141303,0.19696657529833,0.919418979533307,-1.73909431186311
7.81,-0.038630396804864,0.93967018197354,-1.86225149954678,0.0986003963781492,0.84475399917387,-1.69341387747844,-0.108472445746136,0.705618966060102,-1.56198887823264,0.199371500620574,0.929257549171508,-1.76702592371744
7.815,-0.0381284080288089,0.945427532749044,-1.88574867064907,0.0975536200340653,0.849647428087267,-1.69346413176222,-0.109718823207013,0.709046465073418,-1.5621751079308,0.201877619251234,0.939097801716385,-1.79477498008409
7.82,-0.0377596698251874,0.951165681703691,-1.90688474361247,0.0963636146060784,0.854274703204777,-1.69356229989651,-0.111066820813855,0.712528841179762,-1.56271519951457,0.204589093737748,0.948477898666225,-1.8206427843161
7.825,-0.0375243008264414,0.958412626226013,-1.93237354130149,0.0946298808537544,0.860054274150879,-1.69376879542284,-0.112847356891988,0.717332244110681,-1.5637372422177,0.208193406953896,0.959854573755268,-1.85245306062759
7.83,-0.0373274816603494,0.964438632520003,-1.95364343737132,0.0929494158081296,0.864839373824765,-1.69393232435934,-0.114423646425771,0.721568169395214,-1.5647457685845,0.211367922550139,0.969034035796091,-1.87902722176123
